1156.021559, -378.583003, 1924.163936, 0.565127, -0.510520, 0.468210, -0.448157, 1.000000, 69.000000
1160.024099, -389.056611, 1907.748164, 0.573212, -0.509947, 0.459738, -0.447309, 1.000000, 70.000000
1163.712772, -399.988468, 1889.925841, 0.582990, -0.509467, 0.448438, -0.446687, 1.000000, 71.000000
1166.982944, -411.172456, 1870.750808, 0.587322, -0.514197, 0.443946, -0.440029, 1.000000, 72.000000
1169.792871, -422.395216, 1851.184298, 0.593499, -0.519271, 0.432575, -0.437098, 1.000000, 73.000000
1172.831541, -433.293427, 1831.788418, 0.598269, -0.519809, 0.427917, -0.434532, 1.000000, 74.000000
1174.106524, -442.400445, 1814.372579, 0.602673, -0.522360, 0.424244, -0.428952, 1.000000, 75.000000
1175.068294, -450.368410, 1797.447878, 0.609679, -0.525428, 0.417913, -0.421451, 1.000000, 76.000000
1175.832059, -456.759850, 1784.533344, 0.615316, -0.524125, 0.417431, -0.415314, 1.000000, 77.000000
1175.580378, -461.571801, 1772.337585, 0.623271, -0.523066, 0.411690, -0.410488, 1.000000, 78.000000
1174.075658, -463.700908, 1761.796493, 0.634065, -0.521916, 0.401070, -0.405907, 1.000000, 79.000000
1172.250999, -464.104749, 1754.891041, 0.642233, -0.515682, 0.399034, -0.403028, 1.000000, 80.000000
1170.048826, -463.306480, 1752.214810, 0.654053, -0.502650, 0.398549, -0.400956, 1.000000, 81.000000
1167.903179, -460.594935, 1752.805098, 0.655686, -0.496623, 0.399368, -0.404963, 1.000000, 82.000000
1166.774492, -457.361470, 1759.000319, 0.655555, -0.491855, 0.398999, -0.411308, 1.000000, 83.000000
1166.760373, -455.018790, 1770.409186, 0.645888, -0.484521, 0.403510, -0.430460, 1.000000, 84.000000
1168.020119, -452.738170, 1786.418412, 0.639503, -0.482367, 0.405395, -0.440525, 1.000000, 85.000000
1170.119012, -449.101169, 1807.996079, 0.631333, -0.481651, 0.408876, -0.449781, 1.000000, 86.000000
1172.428795, -446.691320, 1830.077909, 0.620357, -0.480133, 0.418708, -0.457565, 1.000000, 87.000000
1174.194849, -442.311998, 1855.915942, 0.597056, -0.473482, 0.443394, -0.472013, 1.000000, 88.000000
1174.883057, -435.661186, 1882.964091, 0.586147, -0.473409, 0.448654, -0.480710, 1.000000, 89.000000
1174.851553, -428.183916, 1908.201313, 0.567433, -0.472748, 0.456606, -0.496085, 1.000000, 90.000000
1173.641202, -419.451099, 1927.400365, -0.555506, 0.468002, -0.461720, 0.509163, 1.000000, 91.000000
1172.483503, -410.353138, 1941.603681, -0.551760, 0.469859, -0.461260, 0.511934, 1.000000, 92.000000
1171.156259, -401.363844, 1944.178760, -0.550033, 0.470483, -0.462046, 0.512509, 1.000000, 93.000000
1170.934879, -394.373167, 1938.339045, -0.553344, 0.469580, -0.460437, 0.511220, 1.000000, 94.000000
1170.943847, -386.858844, 1923.497316, -0.566388, 0.469874, -0.455329, 0.501144, 1.000000, 95.000000
1171.615080, -381.462702, 1900.351042, 0.573513, -0.470877, 0.454929, -0.492400, 1.000000, 96.000000
1171.909887, -377.246350, 1873.581000, 0.591345, -0.478198, 0.445150, -0.472796, 1.000000, 97.000000
1171.882864, -374.949204, 1842.432461, 0.609010, -0.492002, 0.426399, -0.453077, 1.000000, 98.000000
1170.901907, -373.404653, 1810.995358, 0.617699, -0.500474, 0.415096, -0.442406, 1.000000, 99.000000
1168.659158, -372.050404, 1781.524235, 0.632955, -0.509800, 0.400867, -0.422882, 1.000000, 100.000000
1165.131976, -371.050192, 1757.527311, 0.638839, -0.512490, 0.397261, -0.414093, 1.000000, 101.000000
1160.916347, -368.191958, 1740.195568, 0.645255, -0.510052, 0.405867, -0.398516, 1.000000, 102.000000
